"FAHHNFC_ACCOUNT","Rekening","FAHHNFC_SECTOR","Institutionele sector","FAHHNFC_INSTRUMENT","Financieel instrument","FREQUENCY","Frequentie","TIME","Periode","Value","Flag Codes","Flags"
"LE","Financieel vermogen","S1M","Particulieren (S.14 + S.15)","A62","Levensverzekerings- en lijfrenterechten","Q","Driemaandelijks","2009-Q1","2009Q1",133971,,
"LE","Financieel vermogen","S1M","Particulieren (S.14 + S.15)","A62","Levensverzekerings- en lijfrenterechten","Q","Driemaandelijks","2010-Q1","2010Q1",148695,,
"LE","Financieel vermogen","S1M","Particulieren (S.14 + S.15)","A62","Levensverzekerings- en lijfrenterechten","Q","Driemaandelijks","2010-Q2","2010Q2",151889,,
"LE","Financieel vermogen","S1M","Particulieren (S.14 + S.15)","A62","Levensverzekerings- en lijfrenterechten","Q","Driemaandelijks","2011-Q1","2011Q1",160567,,
"LE","Financieel vermogen","S1M","Particulieren (S.14 + S.15)","A62","Levensverzekerings- en lijfrenterechten","Q","Driemaandelijks","2011-Q2","2011Q2",161322,,
"LE","Financieel vermogen","S1M","Particulieren (S.14 + S.15)","A62","Levensverzekerings- en lijfrenterechten","Q","Driemaandelijks","2012-Q2","2012Q2",166730,,
"LE","Financieel vermogen","S1M","Particulieren (S.14 + S.15)","A62","Levensverzekerings- en lijfrenterechten","Q","Driemaandelijks","2013-Q2","2013Q2",170393,,
"LE","Financieel vermogen","S1M","Particulieren (S.14 + S.15)","A62","Levensverzekerings- en lijfrenterechten","Q","Driemaandelijks","2014-Q2","2014Q2",172328,,
"LE","Financieel vermogen","S1M","Particulieren (S.14 + S.15)","A62","Levensverzekerings- en lijfrenterechten","Q","Driemaandelijks","2014-Q3","2014Q3",172183,,
"LE","Financieel vermogen","S1M","Particulieren (S.14 + S.15)","A62","Levensverzekerings- en lijfrenterechten","Q","Driemaandelijks","2015-Q2","2015Q2",174021,,
"LE","Financieel vermogen","S1M","Particulieren (S.14 + S.15)","A62","Levensverzekerings- en lijfrenterechten","Q","Driemaandelijks","2015-Q3","2015Q3",171431,,
"LE","Financieel vermogen","S1M","Particulieren (S.14 + S.15)","A62","Levensverzekerings- en lijfrenterechten","Q","Driemaandelijks","2016-Q3","2016Q3",210166,,
"LE","Financieel vermogen","S1M","Particulieren (S.14 + S.15)","A62","Levensverzekerings- en lijfrenterechten","Q","Driemaandelijks","2018-Q2","2018Q2",194087,,
"LE","Financieel vermogen","S1M","Particulieren (S.14 + S.15)","A62","Levensverzekerings- en lijfrenterechten","Q","Driemaandelijks","2019-Q2","2019Q2",202428,,
"LE","Financieel vermogen","S1M","Particulieren (S.14 + S.15)","A62","Levensverzekerings- en lijfrenterechten","Q","Driemaandelijks","2020-Q2","2020Q2",201947,,
"LE","Financieel vermogen","S1M","Particulieren (S.14 + S.15)","A62","Levensverzekerings- en lijfrenterechten","Q","Driemaandelijks","2020-Q3","2020Q3",203727,,
"LE","Financieel vermogen","S1M","Particulieren (S.14 + S.15)","A62","Levensverzekerings- en lijfrenterechten","Q","Driemaandelijks","2018-Q1","2018Q1",193728,,
"LE","Financieel vermogen","S1M","Particulieren (S.14 + S.15)","A62","Levensverzekerings- en lijfrenterechten","Q","Driemaandelijks","2019-Q1","2019Q1",197490,,
"LE","Financieel vermogen","S1M","Particulieren (S.14 + S.15)","A62","Levensverzekerings- en lijfrenterechten","Q","Driemaandelijks","2020-Q1","2020Q1",192024,,
"LE","Financieel vermogen","S1M","Particulieren (S.14 + S.15)","A62","Levensverzekerings- en lijfrenterechten","Q","Driemaandelijks","2017-Q3","2017Q3",192269,,
"LE","Financieel vermogen","S1M","Particulieren (S.14 + S.15)","A62","Levensverzekerings- en lijfrenterechten","Q","Driemaandelijks","2018-Q3","2018Q3",190880,,
"LE","Financieel vermogen","S1M","Particulieren (S.14 + S.15)","A62","Levensverzekerings- en lijfrenterechten","Q","Driemaandelijks","2018-Q4","2018Q4",189553,,
"LE","Financieel vermogen","S1M","Particulieren (S.14 + S.15)","A62","Levensverzekerings- en lijfrenterechten","Q","Driemaandelijks","2019-Q3","2019Q3",208090,,
"LE","Financieel vermogen","S1M","Particulieren (S.14 + S.15)","A62","Levensverzekerings- en lijfrenterechten","Q","Driemaandelijks","2019-Q4","2019Q4",199320,,
"LE","Financieel vermogen","S11","Niet-financiële vennootschappen (S.11)","A51","Aandelen en overige deelnemingen, behalve in beleggingsfondsen","A","Jaarlijks","2000","2000",281593,,
"LE","Financieel vermogen","S11","Niet-financiële vennootschappen (S.11)","A51","Aandelen en overige deelnemingen, behalve in beleggingsfondsen","A","Jaarlijks","1998","1998",169364,,
"LE","Financieel vermogen","S11","Niet-financiële vennootschappen (S.11)","A51","Aandelen en overige deelnemingen, behalve in beleggingsfondsen","A","Jaarlijks","1999","1999",214453,,
"LE","Financieel vermogen","S11","Niet-financiële vennootschappen (S.11)","A51","Aandelen en overige deelnemingen, behalve in beleggingsfondsen","A","Jaarlijks","2001","2001",263781,,
"LE","Financieel vermogen","S11","Niet-financiële vennootschappen (S.11)","A51","Aandelen en overige deelnemingen, behalve in beleggingsfondsen","A","Jaarlijks","2002","2002",212616,,
"LE","Financieel vermogen","S11","Niet-financiële vennootschappen (S.11)","A51","Aandelen en overige deelnemingen, behalve in beleggingsfondsen","A","Jaarlijks","2003","2003",216264,,
"LE","Financieel vermogen","S11","Niet-financiële vennootschappen (S.11)","A51","Aandelen en overige deelnemingen, behalve in beleggingsfondsen","A","Jaarlijks","2004","2004",252261,,
"LE","Financieel vermogen","S11","Niet-financiële vennootschappen (S.11)","A51","Aandelen en overige deelnemingen, behalve in beleggingsfondsen","A","Jaarlijks","2005","2005",262314,,
"LE","Financieel vermogen","S11","Niet-financiële vennootschappen (S.11)","A51","Aandelen en overige deelnemingen, behalve in beleggingsfondsen","A","Jaarlijks","2006","2006",302764,,
"LE","Financieel vermogen","S11","Niet-financiële vennootschappen (S.11)","A51","Aandelen en overige deelnemingen, behalve in beleggingsfondsen","A","Jaarlijks","2007","2007",364648,,
"LE","Financieel vermogen","S11","Niet-financiële vennootschappen (S.11)","A51","Aandelen en overige deelnemingen, behalve in beleggingsfondsen","A","Jaarlijks","2008","2008",434209,,
"LE","Financieel vermogen","S11","Niet-financiële vennootschappen (S.11)","A51","Aandelen en overige deelnemingen, behalve in beleggingsfondsen","A","Jaarlijks","2012","2012",530114,,
"LE","Financieel vermogen","S11","Niet-financiële vennootschappen (S.11)","A51","Aandelen en overige deelnemingen, behalve in beleggingsfondsen","A","Jaarlijks","2013","2013",574765,,
"LE","Financieel vermogen","S11","Niet-financiële vennootschappen (S.11)","A51","Aandelen en overige deelnemingen, behalve in beleggingsfondsen","A","Jaarlijks","2014","2014",592565,,
"LE","Financieel vermogen","S11","Niet-financiële vennootschappen (S.11)","A51","Aandelen en overige deelnemingen, behalve in beleggingsfondsen","A","Jaarlijks","2015","2015",678841,,
"LE","Financieel vermogen","S11","Niet-financiële vennootschappen (S.11)","A51","Aandelen en overige deelnemingen, behalve in beleggingsfondsen","A","Jaarlijks","2016","2016",758836,,
"LE","Financieel vermogen","S11","Niet-financiële vennootschappen (S.11)","A51","Aandelen en overige deelnemingen, behalve in beleggingsfondsen","A","Jaarlijks","2017","2017",754067,,
"LE","Financieel vermogen","S11","Niet-financiële vennootschappen (S.11)","A51","Aandelen en overige deelnemingen, behalve in beleggingsfondsen","A","Jaarlijks","2009","2009",469885,,
"LE","Financieel vermogen","S11","Niet-financiële vennootschappen (S.11)","A51","Aandelen en overige deelnemingen, behalve in beleggingsfondsen","A","Jaarlijks","2010","2010",472302,,
"LE","Financieel vermogen","S11","Niet-financiële vennootschappen (S.11)","A51","Aandelen en overige deelnemingen, behalve in beleggingsfondsen","A","Jaarlijks","2011","2011",517837,,
"LE","Financieel vermogen","S11","Niet-financiële vennootschappen (S.11)","A51","Aandelen en overige deelnemingen, behalve in beleggingsfondsen","A","Jaarlijks","2018","2018",657393,,
"LE","Financieel vermogen","S11","Niet-financiële vennootschappen (S.11)","A51","Aandelen en overige deelnemingen, behalve in beleggingsfondsen","A","Jaarlijks","2019","2019",739655,,
"F","Financiële transacties (vorming van activa en nieuwe verplichtingen)","S1M","Particulieren (S.14 + S.15)","A3L","Langlopende schuldbewijzen","Q","Driemaandelijks","1999-Q4","1999Q4",3327,,
"F","Financiële transacties (vorming van activa en nieuwe verplichtingen)","S1M","Particulieren (S.14 + S.15)","A3L","Langlopende schuldbewijzen","Q","Driemaandelijks","2000-Q4","2000Q4",1417,,
"F","Financiële transacties (vorming van activa en nieuwe verplichtingen)","S1M","Particulieren (S.14 + S.15)","A3L","Langlopende schuldbewijzen","Q","Driemaandelijks","1999-Q3","1999Q3",1689,,
"F","Financiële transacties (vorming van activa en nieuwe verplichtingen)","S1M","Particulieren (S.14 + S.15)","A3L","Langlopende schuldbewijzen","Q","Driemaandelijks","2000-Q3","2000Q3",2890,,
"F","Financiële transacties (vorming van activa en nieuwe verplichtingen)","S1M","Particulieren (S.14 + S.15)","A3L","Langlopende schuldbewijzen","Q","Driemaandelijks","1999-Q1","1999Q1",-342,,
"F","Financiële transacties (vorming van activa en nieuwe verplichtingen)","S1M","Particulieren (S.14 + S.15)","A3L","Langlopende schuldbewijzen","Q","Driemaandelijks","2001-Q1","2001Q1",-42,,
"F","Financiële transacties (vorming van activa en nieuwe verplichtingen)","S1M","Particulieren (S.14 + S.15)","A3L","Langlopende schuldbewijzen","Q","Driemaandelijks","2001-Q2","2001Q2",-297,,
"F","Financiële transacties (vorming van activa en nieuwe verplichtingen)","S1M","Particulieren (S.14 + S.15)","A3L","Langlopende schuldbewijzen","Q","Driemaandelijks","2002-Q2","2002Q2",761,,
"F","Financiële transacties (vorming van activa en nieuwe verplichtingen)","S1M","Particulieren (S.14 + S.15)","A3L","Langlopende schuldbewijzen","Q","Driemaandelijks","2003-Q2","2003Q2",-1424,,
"F","Financiële transacties (vorming van activa en nieuwe verplichtingen)","S1M","Particulieren (S.14 + S.15)","A3L","Langlopende schuldbewijzen","Q","Driemaandelijks","2003-Q3","2003Q3",-5325,,
"F","Financiële transacties (vorming van activa en nieuwe verplichtingen)","S1M","Particulieren (S.14 + S.15)","A3L","Langlopende schuldbewijzen","Q","Driemaandelijks","2004-Q2","2004Q2",-1956,,
"F","Financiële transacties (vorming van activa en nieuwe verplichtingen)","S1M","Particulieren (S.14 + S.15)","A3L","Langlopende schuldbewijzen","Q","Driemaandelijks","2004-Q3","2004Q3",-2103,,
"F","Financiële transacties (vorming van activa en nieuwe verplichtingen)","S1M","Particulieren (S.14 + S.15)","A3L","Langlopende schuldbewijzen","Q","Driemaandelijks","2005-Q3","2005Q3",-2787,,
"F","Financiële transacties (vorming van activa en nieuwe verplichtingen)","S1M","Particulieren (S.14 + S.15)","A3L","Langlopende schuldbewijzen","Q","Driemaandelijks","2006-Q3","2006Q3",-3634,,
"F","Financiële transacties (vorming van activa en nieuwe verplichtingen)","S1M","Particulieren (S.14 + S.15)","A3L","Langlopende schuldbewijzen","Q","Driemaandelijks","2007-Q3","2007Q3",932,,
"F","Financiële transacties (vorming van activa en nieuwe verplichtingen)","S1M","Particulieren (S.14 + S.15)","A3L","Langlopende schuldbewijzen","Q","Driemaandelijks","2007-Q4","2007Q4",-2392,,
"F","Financiële transacties (vorming van activa en nieuwe verplichtingen)","S1M","Particulieren (S.14 + S.15)","A3L","Langlopende schuldbewijzen","Q","Driemaandelijks","2008-Q3","2008Q3",11171,,
"F","Financiële transacties (vorming van activa en nieuwe verplichtingen)","S1M","Particulieren (S.14 + S.15)","A3L","Langlopende schuldbewijzen","Q","Driemaandelijks","2008-Q4","2008Q4",-765,,
"F","Financiële transacties (vorming van activa en nieuwe verplichtingen)","S1M","Particulieren (S.14 + S.15)","A3L","Langlopende schuldbewijzen","Q","Driemaandelijks","2002-Q1","2002Q1",-1346,,
"F","Financiële transacties (vorming van activa en nieuwe verplichtingen)","S1M","Particulieren (S.14 + S.15)","A3L","Langlopende schuldbewijzen","Q","Driemaandelijks","2003-Q1","2003Q1",-4670,,
"F","Financiële transacties (vorming van activa en nieuwe verplichtingen)","S1M","Particulieren (S.14 + S.15)","A3L","Langlopende schuldbewijzen","Q","Driemaandelijks","2004-Q1","2004Q1",-7100,,
"F","Financiële transacties (vorming van activa en nieuwe verplichtingen)","S1M","Particulieren (S.14 + S.15)","A3L","Langlopende schuldbewijzen","Q","Driemaandelijks","2005-Q1","2005Q1",-1324,,
"F","Financiële transacties (vorming van activa en nieuwe verplichtingen)","S1M","Particulieren (S.14 + S.15)","A3L","Langlopende schuldbewijzen","Q","Driemaandelijks","2005-Q2","2005Q2",-4038,,
"F","Financiële transacties (vorming van activa en nieuwe verplichtingen)","S1M","Particulieren (S.14 + S.15)","A3L","Langlopende schuldbewijzen","Q","Driemaandelijks","2006-Q2","2006Q2",-5158,,
"F","Financiële transacties (vorming van activa en nieuwe verplichtingen)","S1M","Particulieren (S.14 + S.15)","A3L","Langlopende schuldbewijzen","Q","Driemaandelijks","2007-Q2","2007Q2",-4166,,
"F","Financiële transacties (vorming van activa en nieuwe verplichtingen)","S1M","Particulieren (S.14 + S.15)","A3L","Langlopende schuldbewijzen","Q","Driemaandelijks","2008-Q2","2008Q2",701,,
"F","Financiële transacties (vorming van activa en nieuwe verplichtingen)","S1M","Particulieren (S.14 + S.15)","A3L","Langlopende schuldbewijzen","Q","Driemaandelijks","2009-Q2","2009Q2",4292,,
"F","Financiële transacties (vorming van activa en nieuwe verplichtingen)","S1M","Particulieren (S.14 + S.15)","A3L","Langlopende schuldbewijzen","Q","Driemaandelijks","1999-Q2","1999Q2",748,,
"F","Financiële transacties (vorming van activa en nieuwe verplichtingen)","S1M","Particulieren (S.14 + S.15)","A3L","Langlopende schuldbewijzen","Q","Driemaandelijks","2000-Q1","2000Q1",-3665,,
"F","Financiële transacties (vorming van activa en nieuwe verplichtingen)","S1M","Particulieren (S.14 + S.15)","A3L","Langlopende schuldbewijzen","Q","Driemaandelijks","2000-Q2","2000Q2",1397,,
"F","Financiële transacties (vorming van activa en nieuwe verplichtingen)","S1M","Particulieren (S.14 + S.15)","A3L","Langlopende schuldbewijzen","Q","Driemaandelijks","2001-Q3","2001Q3",-5862,,
"F","Financiële transacties (vorming van activa en nieuwe verplichtingen)","S1M","Particulieren (S.14 + S.15)","A3L","Langlopende schuldbewijzen","Q","Driemaandelijks","2001-Q4","2001Q4",3000,,
"F","Financiële transacties (vorming van activa en nieuwe verplichtingen)","S1M","Particulieren (S.14 + S.15)","A3L","Langlopende schuldbewijzen","Q","Driemaandelijks","2002-Q3","2002Q3",-1629,,
"F","Financiële transacties (vorming van activa en nieuwe verplichtingen)","S1M","Particulieren (S.14 + S.15)","A3L","Langlopende schuldbewijzen","Q","Driemaandelijks","2002-Q4","2002Q4",-4269,,
"F","Financiële transacties (vorming van activa en nieuwe verplichtingen)","S1M","Particulieren (S.14 + S.15)","A3L","Langlopende schuldbewijzen","Q","Driemaandelijks","2003-Q4","2003Q4",-600,,
"F","Financiële transacties (vorming van activa en nieuwe verplichtingen)","S1M","Particulieren (S.14 + S.15)","A3L","Langlopende schuldbewijzen","Q","Driemaandelijks","2004-Q4","2004Q4",-5916,,
"F","Financiële transacties (vorming van activa en nieuwe verplichtingen)","S1M","Particulieren (S.14 + S.15)","A3L","Langlopende schuldbewijzen","Q","Driemaandelijks","2005-Q4","2005Q4",-5151,,
"F","Financiële transacties (vorming van activa en nieuwe verplichtingen)","S1M","Particulieren (S.14 + S.15)","A3L","Langlopende schuldbewijzen","Q","Driemaandelijks","2006-Q1","2006Q1",-7916,,
"F","Financiële transacties (vorming van activa en nieuwe verplichtingen)","S1M","Particulieren (S.14 + S.15)","A3L","Langlopende schuldbewijzen","Q","Driemaandelijks","2006-Q4","2006Q4",2040,,
"F","Financiële transacties (vorming van activa en nieuwe verplichtingen)","S1M","Particulieren (S.14 + S.15)","A3L","Langlopende schuldbewijzen","Q","Driemaandelijks","2007-Q1","2007Q1",-184,,
"F","Financiële transacties (vorming van activa en nieuwe verplichtingen)","S1M","Particulieren (S.14 + S.15)","A3L","Langlopende schuldbewijzen","Q","Driemaandelijks","2008-Q1","2008Q1",-405,,
"F","Financiële transacties (vorming van activa en nieuwe verplichtingen)","S1M","Particulieren (S.14 + S.15)","A3L","Langlopende schuldbewijzen","Q","Driemaandelijks","2009-Q4","2009Q4",-61,,
"F","Financiële transacties (vorming van activa en nieuwe verplichtingen)","S1M","Particulieren (S.14 + S.15)","A3L","Langlopende schuldbewijzen","Q","Driemaandelijks","2010-Q4","2010Q4",9,,
"F","Financiële transacties (vorming van activa en nieuwe verplichtingen)","S1M","Particulieren (S.14 + S.15)","A3L","Langlopende schuldbewijzen","Q","Driemaandelijks","2011-Q4","2011Q4",6828,,
"F","Financiële transacties (vorming van activa en nieuwe verplichtingen)","S1M","Particulieren (S.14 + S.15)","A3L","Langlopende schuldbewijzen","Q","Driemaandelijks","2012-Q1","2012Q1",-2221,,
"F","Financiële transacties (vorming van activa en nieuwe verplichtingen)","S1M","Particulieren (S.14 + S.15)","A3L","Langlopende schuldbewijzen","Q","Driemaandelijks","2012-Q4","2012Q4",-2936,,
"F","Financiële transacties (vorming van activa en nieuwe verplichtingen)","S1M","Particulieren (S.14 + S.15)","A3L","Langlopende schuldbewijzen","Q","Driemaandelijks","2013-Q1","2013Q1",-3838,,
